sha,category,timestamp,family
236be9305b6e93fcaf340796ba8373d6e616d77f148e6d0cec453229c5ed349e,worm,2019-08-29 10:50:02+00:00,benjamin
01ca2caf475be3b002767412b113efbd5a3f4811bb3142418168b91e2df628f8,worm,2019-09-07 23:51:14+00:00,benjamin
be1e87abbe9a017523d9256e8b80fc006440cec6478e41f830a98a642bb3067b,worm,2019-09-11 21:40:06+00:00,benjamin
a602233f161b7c42cc3496bfc4512eda87e85ed96b7064cea1667153b4a9a7a7,worm,2019-09-11 21:40:09+00:00,benjamin
82d54aa3d0d6b21e9fbf246c81312ab9a33c460d1bd80c210e7fbe8591762e90,worm,2019-09-24 09:53:15+00:00,benjamin
c49f695cbf6aa115f277523be67ac7b73419f31940a011f91104466dba292f26,worm,2019-09-25 10:00:09+00:00,benjamin
955e2a182364bda8e96015390c9224b4d97c4d0ce5f3660399dfab4f12ad2293,worm,2019-10-01 08:47:48+00:00,benjamin
6b84ad10e1d01db777b4c985a11a5a45d44b9dd02e8c2cb4635a16ff919645d7,worm,2019-10-08 10:12:05+00:00,benjamin
4d23fd08e1831169f9e63ce0cbce92b38baba3a2190797f97d00244eba80f729,worm,2019-10-11 12:23:48+00:00,benjamin
4a561c7e838520ef353f87d24404afc8a0c880c90dffcfae8802751f62515257,worm,2019-10-11 12:36:41+00:00,benjamin
d2931ef2fb1ae1af8762f5f63cc9a195041170e29000bc17cd109857b102f73d,worm,2019-10-18 09:46:17+00:00,benjamin
a9b0b948f15188a6bfab7df80137463e5bf59c069b27a04682c7bcbd9a7f7583,worm,2019-10-18 11:16:57+00:00,benjamin
3d41ded89022352a9bee166527bd14f54306ee7e373a455aac927c30717ed69e,worm,2020-02-01 22:00:54+00:00,benjamin
4e2a0d6b20005a9e2f39b550b857633344c6f384a42407e896b60dbe7e649244,worm,2020-02-01 22:00:54+00:00,benjamin
