sha,category,timestamp,family
b0b6800ddd0d7b39830d08ead919a8e5bb566ff6344d55fabb93a7c65867ef6d,worm,2019-08-30 07:42:04+00:00,sillyp2p
297475807e65dce86dd6d395f460fd8872a330c2650203d0eccdf7a5c58a1364,trojan,2019-08-30 08:43:42+00:00,sillyp2p
0ed39d5bfc776acf64caded1ba5041742d5a92b49c4506b7c79721e414356a63,worm,2019-08-30 20:32:16+00:00,sillyp2p
7f52b8430a76de61cf13e86c9e58f91af2e62c990065236d968bd69d97a15742,worm,2019-08-30 20:39:01+00:00,sillyp2p
0d6d4214646a80b3f89cd990418aeb05d2bc21dccf8bc03f085fbc45c20fe779,worm,2019-08-30 20:41:55+00:00,sillyp2p
73344f84c47003292c2cc51f1ac96b1bcbab9f9ee88909d4a8047e6cadc44e19,trojan,2019-08-30 21:58:50+00:00,sillyp2p
bb6254a5362498582eeb41c661d0f9c77a0f99a0ca662db373ac6c8878036693,worm,2019-09-02 23:45:49+00:00,sillyp2p
512bef408a47aec7c473508904c4ece93c180e2258df1e4262ba82e90e66ad0b,worm,2019-09-03 19:19:29+00:00,sillyp2p
8b5f13e63896c2f616cce54584d175fa6e9a462a7708e5bae5efdd411f7e8b25,worm,2019-09-03 19:24:46+00:00,sillyp2p
8c7220704d375e0cf0e0e0166a1bb0ea303387b3d781a619cfce1a3412ccab63,worm,2019-09-03 19:57:22+00:00,sillyp2p
0b64ed36c00c1bec01743117a544269b2e15362d81173ed07412871f2cc3ea65,worm,2019-09-03 20:52:09+00:00,sillyp2p
10c363d7b0d7367fa9a61cddd7a5a557a02df1dcf159becae430a4967e4c4650,worm,2019-09-03 21:26:40+00:00,sillyp2p
46b145887a9eaac99a974718d982befc3a850bb92f1ef8ad5a701611a5d29e1a,worm,2019-09-05 21:12:06+00:00,sillyp2p
a766fb8384abcec133c2c5173c6d0f784232457f2482b99d58c547f2cb07a368,worm,2019-09-06 23:00:49+00:00,sillyp2p
6cd13d6a8952474a0e7221b520e12549b873f034101e23dd5209f00d8446844b,worm,2019-09-06 23:27:03+00:00,sillyp2p
c2f50c6c947e49c7bd1157bc448529c28b6642af2eb61781704ae527c2d1f426,worm,2019-09-08 23:53:30+00:00,sillyp2p
b25bda5a09e609cd28b208d7cc0c8645561ef3d0e45927c711ea1d736361cdc7,worm,2019-09-09 20:56:02+00:00,sillyp2p
a811328e07850a67018d50894ed73e1f18474b195935793bb2874412019aa227,worm,2019-09-09 21:11:49+00:00,sillyp2p
e0875d21b803984399116aa6e9e38072451fa657ee6193a3782d4d3419b29e80,worm,2019-09-09 21:22:27+00:00,sillyp2p
fa8c34f8bea39baf21553c0c8ca59c3261b6c39be7b79238c4c469ad45d0e0c4,worm,2019-09-09 23:20:34+00:00,sillyp2p
ae66d8f5a6af7cab2b8489969285535be53044017715408fb9b6d0ae0bc0c3d9,worm,2019-09-09 23:55:08+00:00,sillyp2p
5fa1887e1b9447c173bea2391434b2e7f268f2942d52868a37c0dde6454d1439,worm,2019-09-10 22:45:47+00:00,sillyp2p
2ff6eb3fbb39623e1711be05dae687ede7809052634cc6832785b8c46f3bb765,worm,2019-09-10 22:47:20+00:00,sillyp2p
5bec6dd74e6d8afb36a61d2ba3b736dde6b9a6afe4b719d8095ab0a02ecc0691,worm,2019-09-10 23:27:10+00:00,sillyp2p
74dbaa9e6e6ba64f7808bc9f4be7a7cbb971f6c6888a6addba9f7f72f4a6abe8,trojan,2019-09-10 23:27:54+00:00,sillyp2p
41373324dbe9c974bf8216c10faafef036d85aa0ec253ff388b49f13efabac22,trojan,2019-09-10 23:33:15+00:00,sillyp2p
9b3ea7067e15d7d569c61d83d1df0a1932eb9ae3858469136da41c9714b0dbe3,worm,2019-09-10 23:42:41+00:00,sillyp2p
