sha,category,timestamp,family
5d047b2836318fa3a668d1eeaec83d59affa08a4f20c0c4fe948f245bc31f89c,worm,2019-08-30 06:36:12+00:00,mira
c3dda27c0d0f78f2078e8c5bffea679a6db78c56b44f7ffad755b00c31c16a42,worm,2019-08-30 23:52:18+00:00,mira
8baf06684e5fa078e1d95638e475f1ff681cfa547318199c9b65a5bb10dbba5a,worm,2019-08-31 22:07:34+00:00,mira
b3a61ffc10c8a9bc314edea48183b195b6de8d2438b55b40a8188fbf11114355,worm,2019-08-31 22:43:02+00:00,mira
f6b83bc773519dda1d35121ec57616abc4ab2b4022c2009d3e5cc6d8ea1136d6,worm,2019-08-31 23:17:02+00:00,mira
137dd08770afad4eb012bd210f442d7fe79fdabc775424634bee8de6c8f31f20,worm,2019-09-01 21:54:25+00:00,mira
de1eb13ca6264ef2bb38fe23f682c21f94b5d5e6c572de82c05517e64a675901,worm,2019-09-01 21:56:16+00:00,mira
00295ac893236b91388a5ff999b8b202ee4a51e7453385753ae994c4eb28a665,worm,2019-09-01 23:03:44+00:00,mira
eebf77e2845b6a9c4b76ea6ed402323e261f9a76193a0d5373592de921175642,worm,2019-09-01 23:17:33+00:00,mira
6bc12c2914dcf0e349ed5c2df8ff0cdf3d362719ecd39a61bfe5abeebe857ffd,worm,2019-09-05 21:41:58+00:00,mira
5ce3431af6db585043ebde0cf16b26c7769a569e0c772babba1cb92a0e727605,worm,2019-09-05 22:29:16+00:00,mira
aacd04ddb94f001bbd58b8fa00b9237f663ad966196dfeb23804e428cd79ab65,worm,2019-09-06 22:53:14+00:00,mira
af97626b629e6516657f83ee4f2e2a7034217b47ba51336bef64417904c6c2c5,worm,2019-09-12 23:09:34+00:00,mira
34796e6891c9d42b837ae2b96b2d692dcd9d6c4d0ec76345ee5a7edd50a8637d,worm,2019-09-12 23:22:12+00:00,mira
db897ca6bd607172ec23e1621741771fd0330e19ede9c30faa6f27e8f04ac74a,worm,2019-09-17 23:08:27+00:00,mira
d5ad7ce1d2a7ec679338e647b42a65466ddf46a678f57fd070c0a7dc0033374e,worm,2019-09-17 23:12:44+00:00,mira
ea31e55fbc0b72f96a86298593d13fc30ec9aef179d399e535fa92ef05a8650b,worm,2019-09-17 23:20:36+00:00,mira
e52f9c59b78d943716f17f397b1b9b10ac1a1a984e06826551e93cce4b77c04c,worm,2019-09-17 23:22:06+00:00,mira
93aad53229aabd049be462283cfa6de286e897392aebe77e2437602cd4bfa531,worm,2019-09-17 23:50:30+00:00,mira
47a1b1269d1efe026cbecd099f5d678b41b299db2159e308c04350784fec8fb4,worm,2019-09-17 23:51:20+00:00,mira
77c9f8769678fd2850261d427cdb28df19bc8a30bd5f800721bb568edaf70c52,worm,2019-09-24 11:28:45+00:00,mira
8b013ae02a9ff5ea461712af260c6a4c480e54a2e3fcf034b152ceb592f7a94f,worm,2019-09-25 09:42:15+00:00,mira
de8a9c6107efac303764eb489cd27fca2b9d511c365e7a0a53a1bd6222e763af,worm,2019-09-25 09:42:51+00:00,mira
22c93d95f6c55c5191a092dc992f7dc7b160e87a35717961791c45ecacb466d6,worm,2019-10-01 09:30:32+00:00,mira
3631dfc01d2500f1449a8f250f6f0e1c4c82f1bf96a8ebc418574fa54298e641,worm,2019-10-03 12:53:18+00:00,mira
3d3ed4be75c1a053368572ec0c940e9996af5d97794ecb3b4533aadf5bf91846,worm,2019-10-05 12:24:43+00:00,mira
70f110faee48baf07411b1ff970ab39bb8db3dcf5281afa49ff1c2b179946af1,worm,2019-10-06 11:36:39+00:00,mira
