sha,category,timestamp,family
60cffb491515df1ecf87cbaf163206dc4a2d030c651bbddd710dade86b14e698,trojan,2019-08-29 11:04:08+00:00,gepys
dc7932b55224b6299ea027918c65053115bb642dfec05cde2f9a1fcbe4eba543,trojan,2019-08-29 11:18:58+00:00,gepys
ab675b70ac8b52920b4987d6ce41824392ab7477ff35f94949fef2fd00eb0cb2,trojan,2019-08-29 11:28:35+00:00,gepys
e21753bb07e2935e3e023cd972535200c883ce970c60609e91c17494bda9518c,trojan,2019-08-29 11:45:23+00:00,gepys
c4f41b3233283e0c8ed46d6f5fd88fcae8320b54d9fa62dcf59a7b5953aa4785,trojan,2019-08-29 11:57:36+00:00,gepys
ff1adaf1fb3a7b64e9d056beea96e5c447499d2b335c43e8a6fba6c378caf554,trojan,2019-08-30 21:22:03+00:00,gepys
75294c87db90197fd5275685b6e7dbf64513248e20217ff0bf9fa7d15dae8c63,trojan,2019-08-30 21:26:08+00:00,gepys
73f22570de4683f3241edfa30a88275def34cbdd86a17522d278d1b59ccda00d,trojan,2019-08-30 21:44:46+00:00,gepys
5f66ae968cc889ae12f898534d9050c685cb8a1cac0d8b181a90747f617b7f5d,trojan,2019-08-30 23:00:42+00:00,gepys
2c6a85621a6dd10c71049f800872a02921aa7d3e0a38c15a0bb8fa8ee8be924b,trojan,2019-08-30 23:18:42+00:00,gepys
aaa46f219bbbdac90d97e062f6e388804402cae1666eeeae817c058893adbc76,trojan,2019-08-30 23:32:28+00:00,gepys
2d62a2f620dee1360679da5ec1b387c020d82a32e2889d3fce53be0c3facf2a9,trojan,2019-08-30 23:33:45+00:00,gepys
2dc1f91a61cea641c498ebeec7f878ae28a82f81cae968b7aa66d62e2e8ebf9d,trojan,2019-08-31 21:28:53+00:00,gepys
44ffa16f90d04c334cca3cb90af486942c359c1a68917df061dfd91072277e99,trojan,2019-08-31 21:33:33+00:00,gepys
bb2ddff41f3fa4efb95cda91499bb2453b225760f4e8e9d751df021b6a99b2c0,trojan,2019-08-31 21:37:01+00:00,gepys
daacaa6bfc6ec2096772282207b19b7624195c04cd764e4d83f147ee5fea8495,trojan,2019-08-31 22:17:21+00:00,gepys
d4beee0add234206ba65d8784540eb15f1ecd64cdfbfae4d466eb45a762c3bad,trojan,2019-08-31 22:19:25+00:00,gepys
b38a00258b8bc5b87d3ceb5f3741a08d7f0a9bff38bcd1c2e801390bb79f1795,trojan,2019-08-31 23:06:36+00:00,gepys
aa7129d3bd31eb0353f5c429e97594119f8fcb717aa4f83300d179bcde7effcc,trojan,2019-08-31 23:20:18+00:00,gepys
1dcd144afcc111f5f653848abc4f1b9975fc0997f39253fd67c626bdc9adcc55,trojan,2019-08-31 23:21:06+00:00,gepys
978d1a092d08729074e7727587ad1ec0ee01ba21d11915dd1f231dbcfb1b8401,trojan,2019-08-31 23:37:14+00:00,gepys
9c0d5a4b0d4c701b12338e004e7105b6ba0aa74cd58385ad2835fbc36eca5994,trojan,2019-09-01 21:35:17+00:00,gepys
fb6119412b6c430a68dcd4d7e1d4f3dbfa4eb54a09f12882cb7351002d58d6ac,trojan,2019-09-01 21:39:55+00:00,gepys
55c74c274e5473767d6627dd495659363a9a044d78c1eb0a8fa0874591dd060d,trojan,2019-09-01 21:46:52+00:00,gepys
23d1226562d8c2e3a2f1019ce5bf6416fb6636c75165473efc8d366854ce7698,trojan,2019-09-01 21:49:25+00:00,gepys
325acd05c7d5b07b909c164ac3fc7237e12f6a84d8bcb5be11b80d2a7c361f13,trojan,2019-09-01 22:06:31+00:00,gepys
2d46321f8147944480d31bac36dd401d267d5ed577a7b90835c098fc33a785a7,trojan,2019-09-01 23:25:53+00:00,gepys
23632dcfebe5102953101d6855389f57d7603503e50611d6bbc3c8468352e455,trojan,2019-09-01 23:58:12+00:00,gepys
c36cbfb53485e45de753e0793527b1349d66179e1a4ddf08c14c4c9e54e0f0a3,trojan,2019-09-02 21:38:10+00:00,gepys
66b3a7cbd66c0c1ba9b794ddc5489f9e9692499a5f3715b9dca865830967eabf,trojan,2019-09-02 21:46:09+00:00,gepys
58983d7b8d829ad35d5e20fafcd808b72f85cd962bf2ce5815dc5f5593377d57,trojan,2019-09-02 22:29:51+00:00,gepys
87f48b55e9e449863cff52c3bc82a53d2b327d24b40034db798390f1161b7084,trojan,2019-09-02 23:04:45+00:00,gepys
6f61d2f7af6bfa220c0de857dd145a9adde941141083dd9e8349e535670b5983,trojan,2019-09-02 23:14:18+00:00,gepys
37f89e6fabeceeba855204556046c9b41667a72c35db1819e1972f8e5a714997,trojan,2019-09-05 21:17:00+00:00,gepys
57c714163ddbda05c7f483b3f44634bda78ae6c2de422dd1fb68dd57ad753d7a,trojan,2019-09-06 21:40:27+00:00,gepys
