sha,category,timestamp,family
446559c257accce7b45617928bbfef09c64325b4746136a95e0a9496e794be47,worm,2019-08-31 23:19:31+00:00,sfone
ead5ad6a929bb07772ae46c4ecb24c10aa28ce0bbd7288a367a09e19be0ffc26,worm,2019-08-31 23:21:10+00:00,sfone
07d2a7f1fbbf20c7fb4230adea01459c24288c3db30fb1974d65385270e1e803,worm,2019-09-17 22:21:55+00:00,sfone
05e03e57f935f5e49b42fddd8b08f44d161eaa5d13a3232d192010eebdb19868,worm,2019-09-17 22:49:34+00:00,sfone
29342ee41c055aa5a375b14b733ed6ae22be4c8fa42e8f7e8b4a80d4176402a6,worm,2019-09-17 22:56:40+00:00,sfone
e9c5fea0f8da017eca27e890c2d601d53deb01612bb593861cbeec5560eac3bc,worm,2019-09-24 09:55:21+00:00,sfone
23cb9120a55b4e4ef5dcea7c82c43d4dfd304a84bf10d6697c4744bb76172c42,worm,2019-09-26 09:44:11+00:00,sfone
d825e67d8f36df816a6e3dadf7dac6866af04c0378fec46519dc477eb2c660f9,worm,2019-10-07 12:25:41+00:00,sfone
bd1b9f788210635e1c944312b912aea1f871ae1e35c414a20cd8a47098108ead,worm,2019-10-27 10:26:19+00:00,sfone
03bc1483ccdf60dcf89eb134cc5a5ae1ac850cc58b4679bd14907c914f33eaea,worm,2019-10-27 10:29:25+00:00,sfone
a992519d0df153fedc1ea722bc2fb792cf8858409a406360e88d34539093a332,worm,2020-04-06 22:56:53+00:00,sfone
1418c9705744a3487178e790cfef3b4585d165ce8ffc4430ccd04f786e57cc63,worm,2020-04-06 22:57:45+00:00,sfone
7aff2641cfc4ac88626420097dd3748cfb1d2b470f55df49b516c5e544ecb880,worm,2020-04-06 22:59:24+00:00,sfone
7f2c2635909b6c6d0b55eb04f7402f6945e002ec1f3edff6ce90ef8f21ab9936,worm,2020-04-07 22:53:18+00:00,sfone
2ac03e01e2d83da08937f7543574c5b9b7de977bee3ca90a6f041d86dd5336cd,worm,2020-04-07 22:53:19+00:00,sfone
4e9ccf050157fbc65e1657d5fabf6be03aa2067febb95ae78bf017c36b8304fd,worm,2020-04-07 22:53:20+00:00,sfone
68e1e7be631ce773022c96980d736a1d24524555a73de9f0eba57498fa9772be,worm,2020-04-07 22:53:21+00:00,sfone
c25fe4c1f4400ac6c382fafba1dd1e5800d62db13ae6da9d4ebeb4f0ce0d4d8e,worm,2020-04-07 22:53:22+00:00,sfone
54650cdcf88a9c950b683452e85cc7377c87061edae8274ae92099db57c91e30,worm,2020-04-07 22:53:24+00:00,sfone
e4376506717f0cb114557ef54b11053fdabf2fab03236247501583fc5ebc2f38,worm,2020-04-07 22:53:32+00:00,sfone
ca7f30c9e9fc8bbd422f5464b3504482e3272d848dac8dec68b71dec13b2b4cc,worm,2020-04-07 22:53:33+00:00,sfone
ee0f1e7ffbd5ad9e2ab05b2830b06fdae542131d9da22447c0a465c1730fd803,worm,2020-04-07 22:53:59+00:00,sfone
280f8568e8ad4148f81bfc3a61a34bbd7074053d08a0d6090a0a3636ebab7422,worm,2020-04-07 22:54:14+00:00,sfone
56bae27bb41b63b37137924fd4e2faa0d01a6b9e725f3da603d118ab60741186,worm,2020-04-07 22:54:15+00:00,sfone
4149104919102321832ad821f2e6cb79bb429b161fee1df4262ed2f82e2836a2,worm,2020-04-07 22:55:05+00:00,sfone
9673da7fa882c066faa31bf54be89cb10f471ef701c1dacdf1156e3f0fb01261,worm,2020-04-07 22:55:18+00:00,sfone
ff8c5df2c5d0ab33ce32dfef95ae22c89b91e4a02b9e3ea65bc775f1b39704ce,worm,2020-04-07 22:55:22+00:00,sfone
79adca9b423013a4b97619518823ae9c49e099bcf3b4a8630bf8c88892327e9f,worm,2020-04-07 22:59:13+00:00,sfone
8b91b148d42776c6989ce2689f196524a6c53c7b80a0b28825677670e9ddfe7a,worm,2020-04-07 22:59:16+00:00,sfone
d9856afdaaac329029540efc820b412504d0b043d5539f7815163a6142d24ff4,worm,2020-04-07 23:00:53+00:00,sfone
ba2217c0746a42f647e22d93ee8737d663939988e93aed115f563fc44adba09e,worm,2020-04-09 22:59:54+00:00,sfone
323104b1eb5e612ad833bef5ef4457774fe4294cc4c4090d31ca3f1e731ef17f,worm,2020-04-10 22:55:48+00:00,sfone
7a0edf82413b86254a61ebd2dc68ea4ea29062d08b5e81630f01d77503a42af5,worm,2020-04-10 22:55:53+00:00,sfone
57b4ce8c0d753a1a2e501c987e3b1b7253596ab84bd77d32efd34a16eddaf03d,worm,2020-04-10 22:56:06+00:00,sfone
d1cf0a6e36c39deeedbff722d315b05d17c1c2769d7b2324ae48a1ad69d4fa6b,worm,2020-04-10 22:57:16+00:00,sfone
2a3e8bc714f32ee03039846b6b2035482116e0ad42de35001b6b9c52771a4418,worm,2020-04-10 22:57:18+00:00,sfone
ab4702d15dc0db518dab5e81ca2f4f24926c937ec4dbc7e69b41e7ae2b925750,worm,2020-04-10 22:57:19+00:00,sfone
4a4b0853302bed0ab49d7763b9065b1b7a36772130713219695b9275a6f7748a,worm,2020-04-10 22:57:22+00:00,sfone
6353a1890d486ae2e9440aa0f30ff024b7d25363382988f52cbccece07f78ca6,worm,2020-04-10 22:57:23+00:00,sfone
f4659874510c6b111118078b97a15a47aaadd2f01335ece1a9c123d0a1aa2750,worm,2020-04-10 22:57:24+00:00,sfone
7a7245407c960c7f6b5ab711e2547ff1eb5bbe841a1cec2d155d545c318e9d98,worm,2020-04-10 22:58:05+00:00,sfone
2ee52e41b2f4a7445e1cf6ef7b7db35520ca7b06258f830a4ac466d11da0c192,worm,2020-04-10 22:58:07+00:00,sfone
fb16cf882ee43871a24eac32824589ccdb1366aed4dead64b666df734f91b5c8,worm,2020-04-10 22:58:08+00:00,sfone
85f76c8e277480b1d933be49f78f959ce9a9bd997541026209ea75fcd80897c4,worm,2020-04-10 22:58:09+00:00,sfone
7246c4b366606fea39706241ad139a8ee51f0170082f162505c2edc655910429,worm,2020-04-10 22:58:11+00:00,sfone
986e06be5ddb8b9dcb4845e432fb340ebb46053b5d60f2b218eb0380204e6715,worm,2020-04-10 22:58:12+00:00,sfone
5277e01d725e07dfedb7302423787495e4f5ce8e66ff7628bfe2c68a86149999,worm,2020-04-10 22:58:23+00:00,sfone
b693384386d645c02ab949a4ef70ac65fe18c432e6844ef20cbb172b0afe0670,worm,2020-04-23 22:58:09+00:00,sfone
608032b1d3211c90f68542a9733936a6646a50d9cacb4eec67acd4de2a9ceac0,worm,2020-04-23 22:58:12+00:00,sfone
979fdadeb94f6f84b6aa086da0881ab3dc20aab478e9a396056a8d57ac4ba015,worm,2020-04-23 22:58:13+00:00,sfone
9a9f0dbe4968c99214a73cec8c23f3097f1c9b2e3b1e5d5fafd64f2d5a201930,worm,2020-04-23 22:58:15+00:00,sfone
eab0d68a5840f7f0301df1826f46aa032f1a6f0d498cc0f0732e4b4824e91aa7,worm,2020-04-23 22:58:16+00:00,sfone
c3e48037bc94706c6b3b788d5cdc05a2e56c1e3b586dd8221b9b5241c4418ebb,worm,2020-04-23 22:58:27+00:00,sfone
fb79776c2962c273efba3f85173d2bf096a34d01a78f79c172181d3ad1154a71,worm,2020-04-23 22:58:29+00:00,sfone
4569f124a56ffc0ba9d1978608ce595419679edfd06361f0f84423487ab1e1ea,worm,2020-04-23 22:58:32+00:00,sfone
f7a34a9e64ae1ee100f3239c64fc63a8325fedc3115a38c8a2c0d576d6e1654b,worm,2020-04-23 22:58:34+00:00,sfone
1902b1b330880d1e626a4e3d16d995db54bc33b3c37da3c02f92209a6790d7ca,worm,2020-04-23 22:58:36+00:00,sfone
be448283617a2633c6303f1245a9d24671907131fbe97290d8b42df7e99b851c,worm,2020-04-24 23:00:31+00:00,sfone
80aa3e9ab411f3d9b7e81a3fd4a04073be0ab2db6f57a980ce16a07e4b396fe5,worm,2020-04-24 23:00:32+00:00,sfone
7fc150446e2becf676371a83906ae58ded6d7f7bd93f6368c57f282c856156fc,worm,2020-04-24 23:00:33+00:00,sfone
5c391525ef404b78b9c52a02c2368930612d236fd32769f13ec680a9beec9994,worm,2020-04-24 23:00:35+00:00,sfone
fcb7d1929fb16efef8969ba9c5e42ffec16b484358413c971e36af0bb4c5d0d3,worm,2020-04-24 23:00:38+00:00,sfone
73853820d1c5d5bcfb1ca001492f719aba025128bff23f68daacea5a75508f9b,worm,2020-04-24 23:00:39+00:00,sfone
98df7a5ad079faf8ec9a3267a6d2f371efa02eca625a57d80408f3f84de2ab02,worm,2020-04-24 23:00:41+00:00,sfone
f760aed1ee2a0486c6b4baaf47c0ff20b17eda512e8867b619bcd4ee24377946,worm,2020-04-24 23:00:43+00:00,sfone
5b90f92bc84776e2d9719a996905bdba498ed232287305d359199cb15c5cd15e,worm,2020-04-24 23:00:44+00:00,sfone
236e78ca434d427b5ae168cce1c6d53744479faca0601a23f1c38658e8c61a5c,worm,2020-04-24 23:00:45+00:00,sfone
203c23b159303170f3dbc34e7f78ce6526d02625e9d492a7024d90da5c378a6d,worm,2020-04-24 23:00:47+00:00,sfone
1e3365f172ca00ac761e75f5a4b67a1ba8e6e07041f7f9f973d8745889641896,worm,2020-04-24 23:00:48+00:00,sfone
53f3a8df0422ecbe2466ca42afe1fff61bdc1952856e1fddc03c50a09a7cfe65,worm,2020-04-24 23:00:52+00:00,sfone
1bc729608aef28fe523e074a29ebab510fa392647b3115fa028c3d70df699c6a,worm,2020-04-24 23:00:52+00:00,sfone
24d610de26d64e85978c1cdd48c421a66650439fa2261bd664420dfbd57cf01f,worm,2020-04-24 23:00:55+00:00,sfone
8fc4328c93119f5fb5b1020a0c594993a0253285092c6841e1c27b6448441ac5,worm,2020-04-24 23:00:55+00:00,sfone
bb6b9ad2fcaca636f2f1584a9305e3f899e47ea8c87752179688a588c1ff57ed,worm,2020-04-24 23:00:57+00:00,sfone
350285feb903926b4edc5d71e7cdf1ea5a58f78479f82b672d69d68740ae2080,worm,2020-04-24 23:00:58+00:00,sfone
dd4dd775d7dae5cc5fd72a792998f069b0a82cc0632f54191a834a7e9242eead,worm,2020-04-24 23:00:59+00:00,sfone
c8df43ea92ca29782913046c66bc339cafba28fa28bd721ed003d460b37a5ca5,worm,2020-04-24 23:01:00+00:00,sfone
7335fe630d48770a04febe6e1ea2cf001754d80b33798dd13fb485a13bb68223,worm,2020-04-24 23:01:01+00:00,sfone
2f4540b963056640318ffb1f05b5f47c3df0fe6701ac3c9669e12e5835352b2e,worm,2020-04-24 23:01:04+00:00,sfone
609f12be8001befac4a5460ca51a7187c278cb80e5601ba9086ffb9a94a6cb4b,worm,2020-04-25 22:56:19+00:00,sfone
7e45821d061258c002ca8b1ad038a9fe65d79328732720fadfb8cbd7f6e7d4ed,worm,2020-04-26 22:55:51+00:00,sfone
3a66cea2dd7b25286ea4f31b4e434433de2d97cbee34b5aca80dcf0574f7be2b,worm,2020-04-26 22:55:54+00:00,sfone
9a2a43ebbc96370671f0830d2dcf761f7d72bb2fad344ce4e21951974bac335b,worm,2020-04-26 22:55:56+00:00,sfone
62dcb5fd95d5e629579b65f838312f393eebb6b84407dc122b75c1ae45527a72,worm,2020-04-26 22:57:49+00:00,sfone
